layer,component,explained_variance_ratio,cumulative_explained_variance
1,469,0.0005986340111121535,0.6298154495889321
1,470,0.0005959945265203714,0.6304114441154525
1,471,0.0005945409066043794,0.6310059850220568
1,472,0.0005896605434827507,0.6315956455655396
1,473,0.0005878479569219053,0.6321834935224615
1,474,0.0005864580743946135,0.6327699515968561
1,475,0.000584119581617415,0.6333540711784735
1,476,0.0005793392192572355,0.6339334103977308
1,477,0.000575308920815587,0.6345087193185464
1,478,0.0005703475908376276,0.635079066909384
1,479,0.0005669477977789938,0.635646014707163
2,0,0.006146863102912903,0.006146863102912903
2,1,0.005135270766913891,0.011282133869826794
2,2,0.00479432987049222,0.016076463740319014
2,3,0.004760103765875101,0.020836567506194115
2,4,0.004011366982012987,0.024847934488207102
2,5,0.0036742130760103464,0.028522147564217448
2,6,0.003022600896656513,0.03154474846087396
2,7,0.0026241035666316748,0.034168852027505636
2,8,0.002501367824152112,0.03667021985165775
2,9,0.0024201548658311367,0.039090374717488885
2,10,0.002324876608327031,0.041415251325815916
2,11,0.0023110725451260805,0.043726323870942
2,12,0.0022922151256352663,0.04601853899657726
2,13,0.002222452312707901,0.048240991309285164
2,14,0.002195104258134961,0.050436095567420125
2,15,0.0021801225375384092,0.052616218104958534
2,16,0.0021563787013292313,0.054772596806287766
2,17,0.0021413688082247972,0.05691396561451256
2,18,0.0021280101500451565,0.05904197576455772
2,19,0.002117299707606435,0.061159275472164154
2,20,0.0020876911003142595,0.06324696657247841
2,21,0.002076895209029317,0.06532386178150773
2,22,0.002055554650723934,0.06737941643223166
2,23,0.002041782485321164,0.06942119891755283
2,24,0.002035834826529026,0.07145703374408185
2,25,0.0020184030290693045,0.07347543677315116
2,26,0.002017522929236293,0.07549295970238745
2,27,0.0020058208610862494,0.0774987805634737
2,28,0.001998246880248189,0.07949702744372189
2,29,0.0019617322832345963,0.08145875972695649
2,30,0.0019556540064513683,0.08341441373340786
2,31,0.0019474303117021918,0.08536184404511005
2,32,0.0019410797394812107,0.08730292378459126
2,33,0.0019344084430485964,0.08923733222763985
2,34,0.0019233343191444874,0.09116066654678434
2,35,0.0019120320212095976,0.09307269856799394
2,36,0.0019059638725593686,0.09497866244055331
2,37,0.0019037304446101189,0.09688239288516343
2,38,0.0018863263539969921,0.09876871923916042
2,39,0.0018776197684928775,0.1006463390076533
2,40,0.0018739562947303057,0.1025202953023836
2,41,0.0018635245505720377,0.10438381985295564
2,42,0.0018551901448518038,0.10623900999780744
2,43,0.0018494118703529239,0.10808842186816037
2,44,0.0018394965445622802,0.10992791841272265
2,45,0.0018324442207813263,0.11176036263350397
2,46,0.001820912933908403,0.11358127556741238
2,47,0.0018182155909016728,0.11539949115831405
2,48,0.001817176933400333,0.11721666809171438
2,49,0.0018031385261565447,0.11901980661787093
2,50,0.0017957405652850866,0.12081554718315601
2,51,0.001790373818948865,0.12260592100210488
2,52,0.0017799031920731068,0.12438582419417799
2,53,0.0017751563573256135,0.1261609805515036
2,54,0.0017685210332274437,0.12792950158473104
2,55,0.0017608572961762547,0.1296903588809073
2,56,0.0017567431787028909,0.1314471020596102
2,57,0.0017525629373267293,0.13319966499693692
2,58,0.001736505189910531,0.13493617018684745
2,59,0.0017292124684900045,0.13666538265533745
2,60,0.0017261633183807135,0.13839154597371817
2,61,0.0017198118148371577,0.14011135778855532
2,62,0.001714235288091004,0.14182559307664633
2,63,0.0017121433047577739,0.1435377363814041
2,64,0.0017057876102626324,0.14524352399166673
2,65,0.0017020675586536527,0.1469455915503204
2,66,0.0016954800812527537,0.14864107163157314
2,67,0.0016919461777433753,0.15033301780931652
2,68,0.0016838089795783162,0.15201682678889483
2,69,0.001677697990089655,0.1536945247789845
2,70,0.001675123581662774,0.15536964836064726
2,71,0.0016692604403942823,0.15703890880104154
2,72,0.0016636521322652698,0.1587025609333068
2,73,0.0016583619872108102,0.16036092292051762
2,74,0.001649560872465372,0.162010483792983
2,75,0.0016485301312059164,0.1636590139241889
2,76,0.0016469068359583616,0.16530592076014727
2,77,0.0016392625402659178,0.1669451833004132
2,78,0.0016234633512794971,0.1685686466516927
2,79,0.0016226634616032243,0.1701913101132959
2,80,0.0016172360628843307,0.17180854617618024
2,81,0.0016148337163031101,0.17342337989248335
2,82,0.0016111969016492367,0.1750345767941326
2,83,0.001600079471245408,0.176634656265378
2,84,0.0015954584814608097,0.1782301147468388
2,85,0.0015940163284540176,0.17982413107529283
2,86,0.0015899019781500101,0.18141403305344284
2,87,0.0015892920782789588,0.1830033251317218
2,88,0.0015863196458667517,0.18458964477758855
2,89,0.001582432072609663,0.1861720768501982
2,90,0.0015753415646031499,0.18774741841480136
2,91,0.0015716609777882695,0.18931907939258963
2,92,0.0015676924958825111,0.19088677188847214
2,93,0.0015628896653652191,0.19244966155383736
2,94,0.0015595242148265243,0.19400918576866388
2,95,0.0015567714581266046,0.1955659572267905
2,96,0.001548928557895124,0.1971148857846856
2,97,0.0015410130145028234,0.19865589879918844
2,98,0.0015376495430245996,0.20019354834221303
2,99,0.0015314917545765638,0.2017250400967896
2,100,0.0015301601961255074,0.2032552002929151
2,101,0.0015233841259032488,0.20477858441881835
2,102,0.0015192406717687845,0.20629782509058714
2,103,0.001517732860520482,0.20781555795110762
2,104,0.0015146976802498102,0.20933025563135743
2,105,0.0015082540921866894,0.21083850972354412
2,106,0.001504753716289997,0.21234326343983412
2,107,0.0015032660448923707,0.2138465294847265
2,108,0.0014956447994336486,0.21534217428416014
2,109,0.0014922122936695814,0.21683438657782972
2,110,0.001489322748966515,0.21832370932679623
2,111,0.0014833299210295081,0.21980703924782574
2,112,0.001482272520661354,0.2212893117684871
2,113,0.0014788591070100665,0.22276817087549716
2,114,0.0014752988936379552,0.22424346976913512
2,115,0.0014665551716461778,0.2257100249407813
2,116,0.0014625424519181252,0.22717256739269942
2,117,0.0014612191589549184,0.22863378655165434
2,118,0.0014556405367329717,0.2300894270883873
2,119,0.0014528505271300673,0.23154227761551738
2,120,0.0014479897217825055,0.23299026733729988
2,121,0.001447163987904787,0.23443743132520467
2,122,0.0014429648872464895,0.23588039621245116
2,123,0.0014383819652721286,0.2373187781777233
2,124,0.0014312787679955363,0.23875005694571882
2,125,0.0014276527799665928,0.24017770972568542
2,126,0.001425384427420795,0.2416030941531062
2,127,0.001422312343493104,0.24302540649659932
2,128,0.0014138128608465195,0.24443921935744584
2,129,0.0014136101817712188,0.24585282953921705
2,130,0.0014085992006585002,0.24726142873987556
2,131,0.0014073910424485803,0.24866881978232414
2,132,0.0014028676087036729,0.2500716873910278
2,133,0.0014016175409778953,0.2514733049320057
2,134,0.0013952638255432248,0.25286856875754893
2,135,0.0013943723170086741,0.2542629410745576
2,136,0.001387933036312461,0.25565087411087006
2,137,0.001382643822580576,0.25703351793345064
2,138,0.0013810241362079978,0.25841454206965864
2,139,0.0013733889209106565,0.2597879309905693
2,140,0.0013730772770941257,0.2611610082676634
2,141,0.0013707780744880438,0.26253178634215146
2,142,0.0013687392929568887,0.26390052563510835
2,143,0.001367745571769774,0.2652682712068781
2,144,0.0013610459864139557,0.2666293171932921
2,145,0.001359162270091474,0.26798847946338356
2,146,0.0013529934221878648,0.2693414728855714
2,147,0.0013516610488295555,0.270693133934401
2,148,0.0013500285567715764,0.27204316249117255
2,149,0.0013433874119073153,0.27338654990307987
2,150,0.0013386410428211093,0.274725190945901
2,151,0.001333878142759204,0.2760590690886602
2,152,0.0013318759156391025,0.2773909450042993
2,153,0.001325245713815093,0.2787161907181144
2,154,0.0013229170581325889,0.28003910777624696
2,155,0.0013205623254179955,0.28135967010166496
2,156,0.001316903275437653,0.2826765733771026
2,157,0.0013164998963475227,0.28399307327345014
2,158,0.001315083703957498,0.28530815697740763
2,159,0.0013105339603498578,0.2866186909377575
2,160,0.001307500060647726,0.2879261909984052
2,161,0.0013041754718869925,0.2892303664702922
2,162,0.0012993908021599054,0.2905297572724521
2,163,0.0012985458597540855,0.2918283031322062
2,164,0.0012952230172231793,0.2931235261494294
2,165,0.0012930905213579535,0.29441661667078733
2,166,0.001289907842874527,0.29570652451366186
2,167,0.0012883046874776483,0.2969948292011395
2,168,0.0012849268969148397,0.29827975609805435
2,169,0.0012799048563465476,0.2995596609544009
2,170,0.0012758049415424466,0.30083546589594334
2,171,0.0012751214671880007,0.30211058736313134
2,172,0.001272857072763145,0.3033834444358945
2,173,0.0012705486733466387,0.30465399310924113
2,174,0.0012686301488429308,0.30592262325808406
2,175,0.0012680231593549252,0.307190646417439
2,176,0.001262825564481318,0.3084534719819203
2,177,0.0012572347186505795,0.3097107067005709
2,178,0.0012546024518087506,0.31096530915237963
2,179,0.0012525401543825865,0.3122178493067622
2,180,0.0012497124262154102,0.31346756173297763
2,181,0.0012487273197621107,0.31471628905273974
2,182,0.0012438766425475478,0.3159601656952873
2,183,0.0012419348349794745,0.31720210053026676
2,184,0.001239931327290833,0.3184420318575576
2,185,0.0012373141944408417,0.31967934605199844
2,186,0.0012341374531388283,0.32091348350513726
2,187,0.0012318071676418185,0.3221452906727791
2,188,0.0012280038790777326,0.3233732945518568
2,189,0.0012260341318324208,0.32459932868368924
2,190,0.0012211991706863046,0.32582052785437554
2,191,0.0012193629518151283,0.32703989080619067
2,192,0.0012190842535346746,0.32825897505972534
2,193,0.0012134709395468235,0.32947244599927217
2,194,0.0012127421796321869,0.33068518817890435
2,195,0.0012108148075640202,0.3318960029864684
2,196,0.0012075577396899462,0.3331035607261583
2,197,0.0012071948731318116,0.33431075559929013
2,198,0.001200503553263843,0.335511259152554
2,199,0.0011982141295447946,0.33670947328209877
2,200,0.0011966838501393795,0.33790615713223815
2,201,0.001193604082800448,0.3390997612150386
2,202,0.0011913478374481201,0.3402911090524867
2,203,0.0011890168534591794,0.3414801259059459
2,204,0.0011860503582283854,0.3426661762641743
2,205,0.0011842959793284535,0.34385047224350274
2,206,0.0011798692867159843,0.3450303415302187
2,207,0.0011764495866373181,0.34620679111685604
2,208,0.0011737002059817314,0.34738049132283777
2,209,0.0011726561933755875,0.34855314751621336
2,210,0.0011713977437466383,0.34972454525996
2,211,0.001167326932772994,0.350891872192733
2,212,0.0011627902276813984,0.3520546624204144
2,213,0.0011615351540967822,0.35321619757451117
2,214,0.0011596623808145523,0.3543758599553257
2,215,0.001156974583864212,0.35553283453918993
2,216,0.00115479517262429,0.3566876297118142
2,217,0.0011541268322616816,0.3578417565440759
2,218,0.0011524595320224762,0.3589942160760984
2,219,0.0011500007240101695,0.36014421680010855
2,220,0.0011480163084343076,0.36129223310854286
2,221,0.0011431449092924595,0.3624353780178353
2,222,0.0011412522289901972,0.3635766302468255
2,223,0.0011395808542147279,0.36471621110104024
2,224,0.0011352524161338806,0.3658514635171741
2,225,0.0011327420361340046,0.36698420555330813
2,226,0.001128234900534153,0.3681124404538423
2,227,0.0011276414152234793,0.36924008186906576
2,228,0.0011252842377871275,0.3703653661068529
2,229,0.0011250738753005862,0.3714904399821535
2,230,0.0011209506774321198,0.3726113906595856
2,231,0.0011192797683179379,0.37373067042790353
2,232,0.001115589402616024,0.37484625983051956
2,233,0.001113667618483305,0.37595992744900286
2,234,0.0011122538708150387,0.3770721813198179
2,235,0.0011093314969912171,0.3781815128168091
2,236,0.0011084674624726176,0.37928998027928174
2,237,0.0011051400797441602,0.3803951203590259
2,238,0.0011039281962439418,0.38149904855526984
2,239,0.0011022896505892277,0.38260133820585907
2,240,0.001100564724765718,0.3837019029306248
2,241,0.0010972926393151283,0.3847991955699399
2,242,0.0010944679379463196,0.38589366350788623
2,243,0.0010907752439379692,0.3869844387518242
2,244,0.0010894720908254385,0.38807391084264964
2,245,0.0010879042092710733,0.3891618150519207
2,246,0.0010849558748304844,0.3902467709267512
2,247,0.0010832969564944506,0.39133006788324565
2,248,0.0010815716814249754,0.3924116395646706
2,249,0.0010804751655086875,0.3934921147301793
2,250,0.0010765035403892398,0.39456861827056855
2,251,0.0010740506695583463,0.3956426689401269
2,252,0.001071579405106604,0.3967142483452335
2,253,0.0010702777653932571,0.39778452611062676
2,254,0.0010695470264181495,0.3988540731370449
2,255,0.0010676610982045531,0.39992173423524946
2,256,0.0010659906547516584,0.4009877248900011
2,257,0.0010641198605298996,0.402051844750531
2,258,0.0010611173929646611,0.4031129621434957
2,259,0.0010593330953270197,0.4041722952388227
2,260,0.0010558969806879759,0.4052281922195107
2,261,0.0010542967356741428,0.4062824889551848
2,262,0.0010493211448192596,0.4073318101000041
2,263,0.00104898726567626,0.40838079736568034
2,264,0.0010467908577993512,0.4094275882234797
2,265,0.0010451542912051082,0.4104727425146848
2,266,0.0010432722046971321,0.41151601471938193
2,267,0.001038858201354742,0.41255487292073667
2,268,0.0010373652912676334,0.4135922382120043
2,269,0.0010359113803133368,0.41462814959231764
2,270,0.0010344996117055416,0.4156626492040232
2,271,0.0010315616382285953,0.4166942108422518
2,272,0.0010299209970980883,0.41772413183934987
2,273,0.0010280963033437729,0.41875222814269364
2,274,0.0010260945418849587,0.4197783226845786
2,275,0.0010230441112071276,0.4208013667957857
2,276,0.0010215920628979802,0.4218229588586837
2,277,0.0010186861036345363,0.42284164496231824
2,278,0.0010174299823120236,0.42385907494463027
2,279,0.0010165026178583503,0.4248755775624886
2,280,0.0010131611488759518,0.42588873871136457
2,281,0.0010117070050910115,0.4269004457164556
2,282,0.0010070432908833027,0.4279074890073389
2,283,0.0010054133599624038,0.4289129023673013
2,284,0.0010043946094810963,0.4299172969767824
2,285,0.0010039615444839,0.4309212585212663
2,286,0.0010016465093940496,0.43192290503066033
2,287,0.0009966797661036253,0.43291958479676396
2,288,0.0009951514657586813,0.43391473626252264
2,289,0.000993287772871554,0.4349080240353942
2,290,0.0009931707754731178,0.4359011948108673
2,291,0.0009893382666632533,0.43689053307753056
2,292,0.0009884136961773038,0.43787894677370787
2,293,0.000984967453405261,0.4388639142271131
2,294,0.00098315323702991,0.43984706746414304
2,295,0.000980950309894979,0.440828017774038
2,296,0.0009787409799173474,0.44180675875395536
2,297,0.0009754686034284532,0.4427822273573838
2,298,0.0009735665516927838,0.4437557939090766
2,299,0.0009732910548336804,0.4447290849639103
2,300,0.0009721231181174517,0.44570120808202773
2,301,0.0009712890023365617,0.4466724970843643
2,302,0.0009695009794086218,0.4476419980637729
2,303,0.0009661010117270052,0.4486080990754999
2,304,0.0009650270803831518,0.4495731261558831
2,305,0.0009598937467671931,0.45053301990265027
2,306,0.0009593925788067281,0.451492412481457
2,307,0.0009583954233676195,0.4524508079048246
2,308,0.0009569929679855704,0.4534078008728102
2,309,0.0009533165139146149,0.4543611173867248
2,310,0.0009525671484880149,0.4553136845352128
2,311,0.0009489536751061678,0.456262638210319
2,312,0.0009477126877754927,0.4572103508980945
2,313,0.0009466740884818137,0.4581570249865763
2,314,0.0009458001586608589,0.45910282514523715
2,315,0.0009433417581021786,0.4600461669033393
2,316,0.0009413226507604122,0.46098748955409974
2,317,0.000939200515858829,0.46192669006995857
2,318,0.000937650038395077,0.46286434010835364
2,319,0.0009362932178191841,0.46380063332617283
2,320,0.0009325246210210025,0.46473315794719383
2,321,0.0009319197270087898,0.4656650776742026
2,322,0.0009287033462896943,0.4665937810204923
2,323,0.0009273840114474297,0.46752116503193974
2,324,0.0009249244467355311,0.4684460894786753
2,325,0.0009239017963409424,0.4693699912750162
2,326,0.0009227709379047155,0.47029276221292093
2,327,0.0009220391511917114,0.47121480136411265
2,328,0.0009185027447529137,0.47213330410886556
2,329,0.0009161407360807061,0.47304944484494627
2,330,0.0009159836918115616,0.4739654285367578
2,331,0.0009123508352786303,0.47487777937203646
2,332,0.0009095085551962256,0.4757872879272327
2,333,0.0009086139034479856,0.47669590183068067
2,334,0.0009070769301615655,0.47760297876084223
2,335,0.0009042390738613904,0.4785072178347036
2,336,0.0009025689214468002,0.4794097867561504
2,337,0.0009021969162859023,0.4803119836724363
2,338,0.0008986096945591271,0.48121059336699545
2,339,0.0008956774254329503,0.4821062707924284
2,340,0.0008946090238168836,0.4830008798162453
2,341,0.0008944892324507236,0.483895369048696
2,342,0.0008931502816267312,0.48478851933032274
2,343,0.0008904242422431707,0.4856789435725659
2,344,0.000889249553438276,0.4865681931260042
2,345,0.000887377536855638,0.4874555706628598
2,346,0.0008861763635650277,0.48834174702642485
2,347,0.0008854416664689779,0.48922718869289383
2,348,0.0008834854234009981,0.49011067411629483
2,349,0.0008812355226837099,0.49099190963897854
2,350,0.0008770416025072336,0.4918689512414858
2,351,0.0008735363953746855,0.49274248763686046
2,352,0.0008727846434339881,0.49361527228029445
2,353,0.0008720473852008581,0.4944873196654953
2,354,0.0008700627367943525,0.49535738240228966
2,355,0.0008681971812620759,0.49622557958355173
2,356,0.0008659747545607388,0.4970915543381125
2,357,0.0008646206697449088,0.4979561750078574
2,358,0.0008619867148809135,0.4988181617227383
2,359,0.0008603396127000451,0.49967850133543834
2,360,0.0008584436145611107,0.5005369449499995
2,361,0.0008579064160585403,0.501394851366058
2,362,0.0008567406330257654,0.5022515919990838
2,363,0.0008559604175388813,0.5031075524166226
2,364,0.000853746896609664,0.5039612993132323
2,365,0.0008532388019375503,0.5048145381151699
2,366,0.0008504754514433444,0.5056650135666132
2,367,0.0008490800973959267,0.5065140936640091
2,368,0.0008473354973830283,0.5073614291613922
2,369,0.0008453014888800681,0.5082067306502722
2,370,0.0008447272703051567,0.5090514579205774
2,371,0.0008421874954365194,0.5098936454160139
2,372,0.0008410820155404508,0.5107347274315543
2,373,0.0008376201731152833,0.5115723476046696
2,374,0.0008370397263206542,0.5124093873309903
2,375,0.0008352227741852403,0.5132446101051755
2,376,0.0008343018125742674,0.5140789119177498
2,377,0.000831121695227921,0.5149100336129777
2,378,0.0008307155803777277,0.5157407491933554
2,379,0.0008290826808661222,0.5165698318742216
2,380,0.0008268759702332318,0.5173967078444548
2,381,0.0008258667076006532,0.5182225745520554
2,382,0.0008231959654949605,0.5190457705175504
2,383,0.0008210268570110202,0.5198667973745614
2,384,0.0008204129990190268,0.5206872103735805
2,385,0.0008162104641087353,0.5215034208376892
2,386,0.0008153279777616262,0.5223187488154508
2,387,0.0008149133063852787,0.5231336621218361
2,388,0.0008129251073114574,0.5239465872291476
2,389,0.0008107180474326015,0.5247573052765802
2,390,0.0008087573223747313,0.5255660625989549
2,391,0.0008075076621025801,0.5263735702610575
2,392,0.000806368887424469,0.5271799391484819
2,393,0.0008032922632992268,0.5279832314117812
2,394,0.0008013031329028308,0.528784534544684
2,395,0.0007991408347152174,0.5295836753793992
2,396,0.0007972285966388881,0.5303809039760381
2,397,0.0007955343462526798,0.5311764383222908
2,398,0.0007941448711790144,0.5319705831934698
2,399,0.0007935898029245436,0.5327641729963943
2,400,0.0007912812870927155,0.533555454283487
2,401,0.0007906285463832319,0.5343460828298703
2,402,0.0007881820201873779,0.5351342648500577
2,403,0.0007869370165280998,0.5359212018665858
2,404,0.0007848722743801773,0.5367060741409659
2,405,0.0007837451412342489,0.5374898192822002
2,406,0.0007805427303537726,0.538270362012554
2,407,0.0007778448052704334,0.5390482068178244
2,408,0.0007769365329295397,0.5398251433507539
2,409,0.0007755240076221526,0.5406006673583761
2,410,0.0007737514679320157,0.5413744188263081
2,411,0.0007723941234871745,0.5421468129497953
2,412,0.0007699221605435014,0.5429167351103388
2,413,0.0007691858918406069,0.5436859210021794
2,414,0.0007681920542381704,0.5444541130564176
2,415,0.0007667303434573114,0.5452208433998749
2,416,0.0007638823008164763,0.5459847257006913
2,417,0.0007628755993209779,0.5467476013000123
2,418,0.000758542213588953,0.5475061435136013
2,419,0.0007578372023999691,0.5482639807160012
2,420,0.0007543789688497782,0.549018359684851
2,421,0.0007505622925236821,0.5497689219773747
2,422,0.0007497720653191209,0.5505186940426938
2,423,0.0007481065695174038,0.5512668006122112
2,424,0.000745801895391196,0.5520126025076024
2,425,0.0007449488039128482,0.5527575513115153
2,426,0.0007420623442158103,0.5534996136557311
2,427,0.0007394169806502759,0.5542390306363814
2,428,0.0007392237312160432,0.5549782543675974
2,429,0.0007388400845229626,0.5557170944521204
2,430,0.0007361143943853676,0.5564532088465057
2,431,0.0007341309683397412,0.5571873398148455
2,432,0.0007314452086575329,0.557918785023503
2,433,0.0007309449138119817,0.558649729937315
2,434,0.000727849081158638,0.5593775790184736
2,435,0.0007250721682794392,0.5601026511867531
2,436,0.0007241971325129271,0.560826848319266
2,437,0.0007236329256556928,0.5615504812449217
2,438,0.0007222977001219988,0.5622727789450437
2,439,0.000718622759450227,0.5629914017044939
2,440,0.0007164871203713119,0.5637078888248652
2,441,0.0007150073070079088,0.5644228961318731
2,442,0.0007137032807804644,0.5651365994126536
2,443,0.0007106795092113316,0.5658472789218649
2,444,0.000709354120772332,0.5665566330426373
2,445,0.000707595085259527,0.5672642281278968
2,446,0.0007054496672935784,0.5679696777951904
2,447,0.000704506179317832,0.5686741839745082
2,448,0.0007034249720163643,0.5693776089465246
2,449,0.0007000612677074969,0.5700776702142321
2,450,0.0006991047994233668,0.5707767750136554
2,451,0.0006976134609431028,0.5714743884745985
2,452,0.0006948050577193499,0.5721691935323179
2,453,0.0006934062112122774,0.5728625997435302
2,454,0.00068994692992419,0.5735525466734543
2,455,0.0006884978502057493,0.5742410445236601
2,456,0.00068507413379848,0.5749261186574586
2,457,0.0006834140513092279,0.5756095327087678
2,458,0.0006819422706030309,0.5762914749793708
2,459,0.0006795906811021268,0.576971065660473
2,460,0.0006784117431379855,0.577649477403611
2,461,0.0006780338007956743,0.5783275112044066
2,462,0.0006771579501219094,0.5790046691545285
2,463,0.0006744615966454148,0.5796791307511739
2,464,0.000672797323204577,0.5803519280743785
2,465,0.0006700920057483017,0.5810220200801268
2,466,0.0006678870413452387,0.5816899071214721
2,467,0.0006644623354077339,0.5823543694568798
2,468,0.0006617428152821958,0.583016112272162
2,469,0.0006599578773602843,0.5836760701495223
2,470,0.0006577929016202688,0.5843338630511425
2,471,0.0006551529513671994,0.5849890160025097
2,472,0.0006508599617518485,0.5856398759642616
2,473,0.0006478908471763134,0.5862877668114379
2,474,0.0006468892679549754,0.5869346560793929
2,475,0.0006399959092959762,0.5875746519886889
2,476,0.0006367464084178209,0.5882113983971067
2,477,0.0006312881596386433,0.5888426865567453
2,478,0.0006262657698243856,0.5894689523265697
2,479,0.0006213771994225681,0.5900903295259923
3,0,0.0032116565853357315,0.0032116565853357315
3,1,0.0030673604924231768,0.006279017077758908
3,2,0.0027339598163962364,0.009012976894155145
3,3,0.0025778450071811676,0.011590821901336312
3,4,0.00253902655094862,0.014129848452284932
3,5,0.0024024334270507097,0.016532281879335642
3,6,0.0023734986316412687,0.01890578051097691
3,7,0.00225833966396749,0.0211641201749444
3,8,0.0021230236161500216,0.023287143791094422
3,9,0.002068977104499936,0.02535612089559436
3,10,0.0020065652206540108,0.02736268611624837
3,11,0.001999418716877699,0.029362104833126068
3,12,0.0019803831819444895,0.03134248801507056
3,13,0.0019525171956047416,0.0332950052106753
3,14,0.0019405509810894728,0.03523555619176477
3,15,0.0019106579711660743,0.037146214162930846
3,16,0.0019046695670112967,0.03905088372994214
3,17,0.0018959849840030074,0.04094686871394515
3,18,0.0018826881423592567,0.04282955685630441
3,19,0.001874911249615252,0.04470446810591966
3,20,0.001865045865997672,0.04656951397191733
3,21,0.0018588186940178275,0.04842833266593516
3,22,0.0018539492739364505,0.05028228193987161
3,23,0.0018485625041648746,0.052130844444036484
3,24,0.0018386081792414188,0.0539694526232779
3,25,0.0018330864841118455,0.05580253910738975
3,26,0.0018200051272287965,0.057622544234618545
3,27,0.0018191288691014051,0.05944167310371995
3,28,0.0018106477800756693,0.06125232088379562
3,29,0.001805117237381637,0.06305743812117726
3,30,0.0017963065765798092,0.06485374469775707
3,31,0.0017908501904457808,0.06664459488820285
3,32,0.0017882597167044878,0.06843285460490733
3,33,0.0017797944601625204,0.07021264906506985
3,34,0.0017695227870717645,0.07198217185214162
3,35,0.001767626847140491,0.07374979869928211
3,36,0.0017596660181879997,0.07550946471747011
3,37,0.0017528744647279382,0.07726233918219805
3,38,0.0017497371882200241,0.07901207637041807
3,39,0.0017417756607756019,0.08075385203119367
3,40,0.0017386224353685975,0.08249247446656227
3,41,0.0017326798988506198,0.08422515436541289
3,42,0.001729848561808467,0.08595500292722136
3,43,0.001720206462778151,0.08767520938999951
3,44,0.0017147534526884556,0.08938996284268796
3,45,0.001710813958197832,0.0911007768008858
3,46,0.001702969311736524,0.09280374611262232
3,47,0.0016952892765402794,0.0944990353891626
3,48,0.0016920730704441667,0.09619110845960677
3,49,0.0016896696761250496,0.09788077813573182
3,50,0.0016784267500042915,0.09955920488573611
3,51,0.0016750018112361431,0.10123420669697225
3,52,0.0016688478644937277,0.10290305456146598
3,53,0.0016674731159582734,0.10457052767742425
3,54,0.0016635506181046367,0.10623407829552889
3,55,0.0016546064289286733,0.10788868472445756
3,56,0.0016492122085765004,0.10953789693303406
3,57,0.0016435353318229318,0.111181432264857
3,58,0.0016415921272709966,0.11282302439212799
3,59,0.0016397362342104316,0.11446276062633842
3,60,0.0016369969816878438,0.11609975760802627
3,61,0.0016359456349164248,0.11773570324294269
3,62,0.0016319865826517344,0.11936768982559443
3,63,0.0016261381097137928,0.12099382793530822
3,64,0.001618704292923212,0.12261253222823143
3,65,0.0016146579291671515,0.12422719015739858
3,66,0.0016099308850243688,0.12583712104242295
3,67,0.0016048027900978923,0.12744192383252084
3,68,0.0015998169546946883,0.12904174078721553
3,69,0.0015947287902235985,0.13063646957743913
3,70,0.001594238681718707,0.13223070825915784
3,71,0.0015919803408905864,0.13382268860004842
3,72,0.0015862557338550687,0.1354089443339035
3,73,0.0015824750298634171,0.1369914193637669
3,74,0.001580032054334879,0.1385714514181018
3,75,0.0015727613354101777,0.14014421275351197
3,76,0.0015688859857618809,0.14171309873927385
3,77,0.001566102379001677,0.14327920111827552
3,78,0.001562471967190504,0.14484167308546603
3,79,0.0015576666919514537,0.14639933977741748
3,80,0.0015515047125518322,0.1479508444899693
3,81,0.0015499629080295563,0.14950080739799887
3,82,0.0015450348146259785,0.15104584221262485
3,83,0.0015415400266647339,0.15258738223928958
3,84,0.001536629511974752,0.15412401175126433
3,85,0.0015356235671788454,0.15565963531844318
3,86,0.0015288362046703696,0.15718847152311355
3,87,0.0015270501608029008,0.15871552168391645
3,88,0.001522005070000887,0.16023752675391734
3,89,0.0015193626750260592,0.1617568894289434
3,90,0.0015172888524830341,0.16327417828142643
3,91,0.0015127796214073896,0.16478695790283382
3,92,0.0015114963753148913,0.1662984542781487
3,93,0.0015076372073963284,0.16780609148554504
3,94,0.0015030306531116366,0.16930912213865668
3,95,0.0014994092052802444,0.17080853134393692
3,96,0.0014959751861169934,0.1723045065300539
3,97,0.0014949797187000513,0.17379948624875396
3,98,0.0014903359115123749,0.17528982216026634
3,99,0.0014884064439684153,0.17677822860423476
3,100,0.0014863820979371667,0.17826461070217192
3,101,0.001480917097069323,0.17974552779924124
3,102,0.0014806361868977547,0.181226163986139
3,103,0.0014779471093788743,0.18270411109551787
3,104,0.001471524708904326,0.1841756358044222
3,105,0.0014692724216729403,0.18564490822609514
3,106,0.0014640071894973516,0.1871089154155925
3,107,0.0014613537350669503,0.18857026915065944
3,108,0.0014586871257051826,0.19002895627636462
3,109,0.0014542604330927134,0.19148321670945734
3,110,0.0014520293334499002,0.19293524604290724
3,111,0.0014511157060042024,0.19438636174891144
3,112,0.0014493482885882258,0.19583571003749967
3,113,0.0014445774722844362,0.1972802875097841
3,114,0.001441720756702125,0.19872200826648623
3,115,0.0014391301665455103,0.20016113843303174
3,116,0.0014343850780278444,0.20159552351105958
3,117,0.001433258643373847,0.20302878215443343
3,118,0.0014267622027546167,0.20445554435718805
3,119,0.0014224780024960637,0.2058780223596841
3,120,0.001421550172381103,0.2072995725320652
3,121,0.0014170570066198707,0.20871662953868508
