cosine_similarity,epoch,finite,group,layer,normalized_mse,optimal_scalar_rescaled_normalized_loss,pearson_correlation,power_ratio,raw_mse,reconstruction_mean,reconstruction_power,reconstruction_std,relative_improvement_over_zero,subset_size,target_power,zero_normalized_mse
0.00040046891081146896,2,True,seen_utterance_unseen_channel,7,1.0299312770366669,0.9999998211860657,0.00039920644849189557,0.030096975853666663,0.5096550099551678,-0.00012395220983307809,0.014621342183090746,0.12091867625713348,-0.02993127703666687,16,0.4951012209057808,1.0
-0.0012367958643153543,2,True,unseen_speaker_unseen_utterance_unseen_channel,0,1.001477062702179,0.9999984502792358,-0.0011616650299401954,0.0013863716158084571,12.410528421401978,-0.0006091132527217269,0.017146520549431443,0.13094329833984375,-0.001477062702178955,16,12.392269253730774,1.0
0.002234324496384943,2,True,unseen_speaker_unseen_utterance_unseen_channel,1,1.0072240680456161,0.9999948143959045,0.0022419336364691844,0.007625391299370676,2.275813639163971,-0.0005839303485117853,0.017192842671647668,0.13112019002437592,-0.00722406804561615,16,2.2595212757587433,1.0
0.0008294390718219802,2,True,unseen_speaker_unseen_utterance_unseen_channel,2,1.0110794305801392,0.9999993443489075,0.0008272576815215871,0.011262222309596837,1.5364318639039993,2.723317493291688e-06,0.017062405357137322,0.13062314689159393,-0.01107943058013916,16,1.5196428149938583,1.0
-0.0022183307255545515,2,True,unseen_speaker_unseen_utterance_unseen_channel,3,1.0156010538339615,0.999995231628418,-0.0021984521190461237,0.015041882521472871,1.173463188111782,-0.0004981558886356652,0.01716689276508987,0.13102154433727264,-0.015601053833961487,16,1.1556793302297592,1.0
0.0006827683712913313,2,True,unseen_speaker_unseen_utterance_unseen_channel,4,1.0193801671266556,0.9999995231628418,0.0006954338609830302,0.01956051983870566,0.8979650661349297,-0.0007224833243526518,0.0171291446313262,0.130876362323761,-0.01938016712665558,16,0.8809954449534416,1.0
-0.0002665890206117183,2,True,unseen_speaker_unseen_utterance_unseen_channel,5,1.0227268785238266,1.0,-0.0002686590887606144,0.02269722823984921,0.7748837843537331,0.00012808489555027336,0.01710104465018958,0.13077089190483093,-0.0227268785238266,16,0.7577285766601562,1.0
-0.00012193877773825079,2,True,unseen_speaker_unseen_utterance_unseen_channel,6,1.027133733034134,0.9999998211860657,-0.00011972441279795021,0.02704969048500061,0.6550554558634758,0.000908095738850534,0.017193673877045512,0.13112150132656097,-0.02713373303413391,16,0.6378127038478851,1.0
0.002262305222188843,2,True,unseen_speaker_unseen_utterance_unseen_channel,7,1.0304751992225647,0.9999951124191284,0.0022615290233716223,0.03131751366890967,0.564420722424984,-0.0001434176811017096,0.01708728016819805,0.13071824610233307,-0.030475199222564697,16,0.5477624796330929,1.0
0.0012144798602093942,4,True,same_speaker_unseen_utterance_unseen_channel,0,1.001397281885147,0.9999988675117493,0.0012652375262405258,0.0014803827361902222,12.552263855934143,-0.0008743752259761095,0.01855496969074011,0.13621382415294647,-0.0013972818851470947,16,12.534753203392029,1.0
0.0018242977930640336,4,True,same_speaker_unseen_utterance_unseen_channel,1,1.0084986835718155,0.9999951720237732,0.0018150663254346,0.008802930475212634,2.2014074325561523,-0.0006206475663930178,0.018567481311038136,0.13626113533973694,-0.00849868357181549,16,2.1837127953767776,1.0
0.0015267026028595865,4,True,same_speaker_unseen_utterance_unseen_channel,2,1.0137137472629547,0.9999973773956299,0.001524886058177799,0.014070139150135219,1.3501472771167755,-7.274271047208458e-05,0.01846947311423719,0.13590241968631744,-0.013713747262954712,16,1.3321861624717712,1.0
-0.0007340461706917267,4,True,same_speaker_unseen_utterance_unseen_channel,3,1.0184889435768127,0.9999994039535522,-0.0007434974286297802,0.01833042991347611,1.047922670841217,-0.0008170285727828741,0.01847560005262494,0.13592252135276794,-0.018488943576812744,16,1.0292354598641396,1.0
0.0013725236058235168,4,True,same_speaker_unseen_utterance_unseen_channel,4,1.0225858688354492,0.9999986886978149,0.0013649445900227875,0.023065209854394197,0.8275721147656441,-0.000904565560631454,0.01844764908310026,0.13581910729408264,-0.02258586883544922,16,0.8094110637903214,1.0
-0.0012611250112968264,4,True,same_speaker_unseen_utterance_unseen_channel,5,1.027726873755455,0.9999985694885254,-0.0012618828868653509,0.02735262573696673,0.6955960020422935,7.482284854631871e-05,0.01841691741719842,0.13570892810821533,-0.027726873755455017,16,0.676907554268837,1.0
0.0014788925109314732,4,True,same_speaker_unseen_utterance_unseen_channel,6,1.0318420827388763,0.9999974370002747,0.0015090278538991697,0.032351202331483364,0.5945164859294891,0.0010318640852347016,0.0185523540712893,0.1362031251192093,-0.03184208273887634,16,0.5762948170304298,1.0
