architecture,cosine_similarity,finite,group,layer,normalized_mse,optimal_scalar_rescaled_normalized_loss,pearson_correlation,power_ratio,raw_mse,reconstruction_mean,reconstruction_power,reconstruction_std,relative_improvement_over_zero,subset,target_power,zero_normalized_mse
g0_exposure_normalized_v1,0.03864319360582158,True,seen_utterance_unseen_channel,5,0.9986255168914795,0.9985272288322449,0.03864770906511694,0.0024600618344265968,0.6822158470749855,0.0008818111382424831,0.0016360814042855054,0.04043889045715332,0.0013744831085205078,subset_full,0.6831459142267704,1.0
g0_exposure_normalized_v1,0.045913306064903736,True,seen_utterance_unseen_channel,6,0.9979152083396912,0.9978899359703064,0.04592437529936433,0.002275289793033153,0.5689554661512375,-0.00015065513434819877,0.0012636451428988948,0.035547468811273575,0.002084791660308838,subset_full,0.570157777518034,1.0
g0_exposure_normalized_v1,0.040823291754350066,True,seen_utterance_unseen_channel,7,0.9983506947755814,0.998372495174408,0.04079438163898885,0.0022517869801959023,0.49431783705949783,0.0003290603344794363,0.0010965257679345086,0.03311219811439514,0.0016493052244186401,subset_full,0.4951012209057808,1.0
g0_exposure_normalized_v1,0.4882962629199028,True,unseen_speaker_unseen_utterance_unseen_channel,0,0.7615796402096748,0.7617148160934448,0.4881504103541374,0.22967331856489182,9.44041132926941,0.03898910805583,2.8433748185634613,1.6857800483703613,0.23842035979032516,subset_full,12.392269253730774,1.0
g0_exposure_normalized_v1,0.03566377121023834,True,unseen_speaker_unseen_utterance_unseen_channel,1,0.9992117360234261,0.9987468719482422,0.03566078864969313,0.0035991581389680505,2.2580464482307434,0.0001157395527116023,0.008108536014333367,0.09004733711481094,0.0007882639765739441,subset_full,2.2595212757587433,1.0
g0_exposure_normalized_v1,0.03688077628612518,True,unseen_speaker_unseen_utterance_unseen_channel,2,0.9988350421190262,0.9986201524734497,0.03687009256100282,0.0025678173697087914,1.5178221464157104,0.00017794794985093176,0.0038962754770182073,0.06241989880800247,0.001164957880973816,subset_full,1.5196428149938583,1.0
g0_exposure_normalized_v1,0.030080136086326092,True,unseen_speaker_unseen_utterance_unseen_channel,3,0.9994984939694405,0.999078631401062,0.030031604430405423,0.0024993789265863597,1.155052289366722,0.0006384632433764637,0.0028679569950327277,0.05354950577020645,0.0005015060305595398,subset_full,1.1556793302297592,1.0
g0_exposure_normalized_v1,0.025762991688679904,True,unseen_speaker_unseen_utterance_unseen_channel,4,0.9999020174145699,0.9993349313735962,0.02574331674259156,0.0024525297340005636,0.8809030652046204,0.0005081089329905808,0.002154933346901089,0.046418480575084686,9.798258543014526e-05,subset_full,0.8809954449534416,1.0
g0_exposure_normalized_v1,0.03161142475437373,True,unseen_speaker_unseen_utterance_unseen_channel,5,0.9991930648684502,0.9990150928497314,0.031608318677172065,0.0021549324155785143,0.7571516409516335,0.0008744302904233336,0.0016270462365355343,0.04032718017697334,0.0008069351315498352,subset_full,0.7577285766601562,1.0
g0_exposure_normalized_v1,0.020281479053664953,True,unseen_speaker_unseen_utterance_unseen_channel,6,1.0001716017723083,0.9995893836021423,0.02028186051757075,0.001975483522983268,0.6379228606820107,-0.00014274082786869258,0.0012580873590195552,0.03546924144029617,-0.0001716017723083496,subset_full,0.6378127038478851,1.0
g0_exposure_normalized_v1,0.027865147101692855,True,unseen_speaker_unseen_utterance_unseen_channel,7,0.999522976577282,0.9992097616195679,0.02790533483494073,0.002000200722250156,0.5474795065820217,0.000321810832247138,0.0010923670779448003,0.033049408346414566,0.0004770234227180481,subset_full,0.5477624796330929,1.0
