aggregate_layer_nmse,clean_si_sdr_db,clean_stft_l1,clean_waveform_snr_db,delta_si_sdr_db,delta_waveform_snr_db,si_sdr_db,stft_l1,stft_ratio,summed_latent_correlation,summed_latent_nmse,summed_latent_power_ratio,summed_latent_snr_db,utterance_id,waveform_snr_db
0.20166829228401184,6.604921340942383,0.0670522078871727,7.199342250823975,-1.6409411430358887,-1.715977668762207,4.963980197906494,0.07065195590257645,1.053685749192047,0.9409247636795044,0.11465553194284439,0.8918696641921997,9.406049728393555,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5694/64038/5694-64038-0021.flac,5.483364582061768
0.19610776007175446,5.405606746673584,0.05836452916264534,5.958487510681152,-0.1856856346130371,0.07476186752319336,5.219921112060547,0.0586545392870903,1.0049689448129837,0.9403664469718933,0.1159282922744751,0.9116930365562439,9.35810661315918,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/1993/147964/1993-147964-0007.flac,6.033249378204346
0.20683902502059937,0.8088600635528564,0.07674220204353333,3.040468692779541,-1.9147228002548218,-0.9403138160705566,-1.1058627367019653,0.08083218336105347,1.0532950737483404,0.9406222701072693,0.11527808755636215,0.9008771777153015,9.382533073425293,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3536/23268/3536-23268-0023.flac,2.1001548767089844
0.23907135426998138,0.1032126247882843,0.0509759895503521,2.3651928901672363,2.784297674894333,1.664487361907959,2.887510299682617,0.056309398263692856,1.1046258985923683,0.9244130849838257,0.14594292640686035,0.8956766128540039,8.358169555664062,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/777/126732/777-126732-0016.flac,4.029680252075195
0.2182338535785675,1.314730167388916,0.06611800938844681,3.350264549255371,-0.8626137971878052,-0.6721255779266357,0.45211637020111084,0.06961237639188766,1.0528504568688883,0.9332864284515381,0.1289820373058319,0.874248743057251,8.894707679748535,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/7976/110523/7976-110523-0004.flac,2.6781389713287354
0.1649417281150818,2.1104369163513184,0.1733907163143158,3.894446849822998,0.02559685707092285,-0.02967071533203125,2.136033773422241,0.17239317297935486,0.994246846912192,0.956969141960144,0.08448198437690735,0.9506255984306335,10.732358932495117,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/251/136532/251-136532-0006.flac,3.864776134490967
0.2071017026901245,-1.3838993310928345,0.057964641600847244,1.999308466911316,-0.5372333526611328,-0.38322913646698,-1.9211326837539673,0.06127474829554558,1.0571056182403784,0.9435467720031738,0.1100008487701416,0.9222117066383362,9.586039543151855,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/174/168635/174-168635-0009.flac,1.616079330444336
0.20718735456466675,-1.4156399965286255,0.09345787763595581,1.5331974029541016,0.9089300632476807,0.03696560859680176,-0.5067099332809448,0.0988830178976059,1.058049041973567,0.9325429201126099,0.1306617558002472,0.9042232632637024,8.838516235351562,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/5338/284437/5338-284437-0031.flac,1.5701630115509033
0.17986217141151428,3.141939640045166,0.0908215194940567,4.657718658447266,-0.1816849708557129,-0.20603322982788086,2.960254669189453,0.09273984283208847,1.02112190314276,0.9278255701065063,0.1399002969264984,0.9132434725761414,8.541813850402832,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/84/121550/84-121550-0016.flac,4.451685428619385
0.16080623865127563,4.855175971984863,0.10629785805940628,6.048221588134766,0.2009420394897461,0.11875200271606445,5.056118011474609,0.10565757006406784,0.9939764732137819,0.9525341987609863,0.09275557845830917,0.924558162689209,10.326600074768066,/home/mike/jscc/data/mini_librispeech/LibriSpeech/dev-clean-2/3576/138058/3576-138058-0013.flac,6.16697359085083
